season,last.name,first.name.x,first.name.y,games.played,games.started,minutes,average.minutes,field.goals,field.goal.attempts,two.pointers,two.point.attempts,two.point.prop,three.pointers,three.point.attempts,three.point.prop,free.throws,free.throw.attempts,free.throw.prop,offensive.rebounds,defensive.rebounds,assists,turnovers,blocks,steals,points,average.points,total.rebounds,fouls,foul.outs,jersey,class,height,height.inches,weight,redshirt,city,state,link,prior.school
2011.0,Theus,Darius,Darius,40.0,NA,614.0,15.35,38.0,109.0,34.0,81.0,0.41975308641975306,4.0,28.0,0.14285714285714285,41.0,62.0,0.6612903225806451,13.0,50.0,84.0,55.0,9.0,41.0,121.0,3.025,63.0,92.0,NA,10.0,Sophomore,6-3,75.0,190,0.0,Portsmouth,Va.,NA,I.C. Norcom
2011.0,Veal,Toby,Toby,30.0,NA,299.0,9.966666666666667,34.0,68.0,34.0,68.0,0.5,0.0,0.0,NaN,6.0,18.0,0.3333333333333333,31.0,34.0,5.0,11.0,8.0,12.0,74.0,2.466666666666667,65.0,48.0,NA,31.0,Junior,6-8,80.0,235,0.0,Savannah,Ga.,NA,Johnson
2011.0,Daniels,Troy,Troy,27.0,NA,126.0,4.666666666666667,18.0,59.0,0.0,5.0,0.0,18.0,54.0,0.3333333333333333,1.0,3.0,0.3333333333333333,5.0,16.0,1.0,4.0,0.0,5.0,55.0,2.037037037037037,21.0,17.0,NA,30.0,Sophomore,6-4,76.0,195,0.0,Roanoke,Va.,NA,William Fleming
2011.0,Haley,D.J.,D.J.,37.0,NA,283.0,7.648648648648648,18.0,33.0,18.0,33.0,0.5454545454545454,0.0,0.0,NaN,5.0,12.0,0.4166666666666667,16.0,41.0,2.0,10.0,16.0,8.0,41.0,1.1081081081081081,57.0,52.0,NA,33.0,Freshman,7-0,84.0,250,0.0,Palmdale,Calif.,NA,Palmdale
2011.0,Hinton,David,David,19.0,NA,67.0,3.526315789473684,5.0,8.0,5.0,8.0,0.625,0.0,0.0,NaN,2.0,8.0,0.25,0.0,3.0,1.0,2.0,3.0,2.0,12.0,0.631578947368421,3.0,8.0,NA,34.0,Sophomore,6-9,81.0,235,1.0,Winston-Salem,N.C.,NA,R.J. Reynolds
2012.0,Burgess,Bradford,Bradford,36.0,NA,1164.0,32.333333333333336,142.0,389.0,61.0,168.0,0.3630952380952381,81.0,221.0,0.3665158371040724,119.0,150.0,0.7933333333333333,42.0,138.0,56.0,45.0,11.0,39.0,484.0,13.444444444444445,180.0,81.0,NA,20.0,Senior,6-6,78.0,225,0.0,Midlothian,Va.,NA,Benedictine
2012.0,Reddic,Juvonte,Juvonte,36.0,NA,981.0,27.25,149.0,290.0,149.0,287.0,0.519163763066202,0.0,3.0,0.0,74.0,116.0,0.6379310344827587,105.0,134.0,19.0,58.0,44.0,47.0,372.0,10.333333333333334,239.0,94.0,NA,15.0,Sophomore,6-9,81.0,235,0.0,Winston-Salem,N.C.,NA,Quality Education Academy
2012.0,Daniels,Troy,Troy,36.0,NA,879.0,24.416666666666668,112.0,299.0,18.0,52.0,0.34615384615384615,94.0,247.0,0.3805668016194332,43.0,51.0,0.8431372549019608,32.0,87.0,18.0,35.0,2.0,42.0,361.0,10.027777777777779,119.0,59.0,NA,30.0,Junior,6-4,76.0,200,0.0,Roanoke,Va.,NA,William Fleming
2012.0,Brandenberg,Rob,Rob,36.0,NA,930.0,25.833333333333332,109.0,308.0,68.0,168.0,0.40476190476190477,41.0,140.0,0.29285714285714287,66.0,101.0,0.6534653465346535,31.0,66.0,66.0,51.0,21.0,43.0,325.0,9.027777777777779,97.0,61.0,NA,11.0,Sophomore,6-2,74.0,180,0.0,Gahanna,Ohio,NA,Lincoln
2012.0,Theus,Darius,Darius,36.0,NA,1124.0,31.22222222222222,119.0,263.0,104.0,201.0,0.5174129353233831,15.0,62.0,0.24193548387096775,53.0,81.0,0.654320987654321,22.0,58.0,168.0,81.0,8.0,70.0,306.0,8.5,80.0,90.0,NA,10.0,Junior,6-3,75.0,200,0.0,Portsmouth,Va.,NA,I.C. Norcom
2012.0,Graham,Treveon,Treveon,36.0,NA,604.0,16.77777777777778,75.0,193.0,49.0,110.0,0.44545454545454544,26.0,83.0,0.3132530120481928,76.0,120.0,0.6333333333333333,52.0,64.0,20.0,34.0,9.0,27.0,252.0,7.0,116.0,68.0,NA,21.0,Freshman,6-5,77.0,215,0.0,Washington,D.C.,NA,St. Mary's Ryken
2012.0,Weber,Briante,Briante,36.0,NA,675.0,18.75,60.0,145.0,51.0,109.0,0.46788990825688076,9.0,36.0,0.25,48.0,64.0,0.75,27.0,79.0,59.0,46.0,8.0,77.0,177.0,4.916666666666667,106.0,71.0,NA,2.0,Freshman,6-3,75.0,160,0.0,Chesapeake,Va.,NA,Great Bridge
2012.0,Haley,D.J.,D.J.,36.0,NA,553.0,15.36111111111111,51.0,102.0,51.0,102.0,0.5,0.0,0.0,NaN,13.0,34.0,0.38235294117647056,66.0,76.0,8.0,28.0,22.0,18.0,115.0,3.1944444444444446,142.0,79.0,NA,33.0,Sophomore,7-0,84.0,250,0.0,Palmdale,Calif.,NA,Palmdale
2012.0,Okereafor,Teddy,Teddy,26.0,NA,145.0,5.576923076923077,7.0,19.0,7.0,15.0,0.4666666666666667,0.0,4.0,0.0,7.0,10.0,0.7,2.0,8.0,18.0,14.0,0.0,9.0,21.0,0.8076923076923077,10.0,8.0,NA,5.0,Freshman,6-3,75.0,190,0.0,London,England,NA,Christchurch School
2012.0,Guest,Jarred,Jarred,20.0,NA,81.0,4.05,6.0,17.0,6.0,15.0,0.4,0.0,2.0,0.0,6.0,6.0,1.0,3.0,8.0,1.0,5.0,3.0,3.0,18.0,0.9,11.0,13.0,NA,23.0,Freshman,6-8,80.0,210,0.0,Columbia,S.C.,NA,Charis Prep
2012.0,Houston,Heath,Heath,10.0,NA,38.0,3.8,3.0,5.0,3.0,5.0,0.6,0.0,0.0,NaN,0.0,0.0,NaN,5.0,1.0,0.0,3.0,2.0,1.0,6.0,0.6,6.0,10.0,NA,24.0,Freshman,6-8,80.0,230,1.0,Powder Springs,Ga.,NA,Hillgrove
2012.0,McCarter,Reco,Reco,10.0,NA,15.0,1.5,2.0,5.0,1.0,3.0,0.3333333333333333,1.0,2.0,0.5,1.0,4.0,0.25,0.0,2.0,0.0,1.0,0.0,2.0,6.0,0.6,2.0,1.0,NA,25.0,Freshman,6-7,79.0,190,1.0,Goldsboro,N.C.,NA,Wayne Country Day
2012.0,Hinton,David,David,22.0,NA,61.0,2.772727272727273,2.0,5.0,2.0,5.0,0.4,0.0,0.0,NaN,1.0,3.0,0.3333333333333333,1.0,6.0,0.0,1.0,1.0,1.0,5.0,0.22727272727272727,7.0,11.0,NA,34.0,Junior,6-9,81.0,235,1.0,Winston-Salem,N.C.,NA,R.J. Reynolds
2013.0,Graham,Treveon,Treveon,36.0,NA,995.0,27.63888888888889,186.0,413.0,134.0,271.0,0.4944649446494465,52.0,142.0,0.36619718309859156,120.0,164.0,0.7317073170731707,99.0,110.0,56.0,56.0,5.0,32.0,544.0,15.11111111111111,209.0,81.0,NA,21.0,Sophomore,6-5,77.0,215,0.0,Washington,D.C.,NA,St. Mary's Ryken
2013.0,Reddic,Juvonte,Juvonte,36.0,NA,1004.0,27.88888888888889,210.0,369.0,209.0,363.0,0.5757575757575758,1.0,6.0,0.16666666666666666,106.0,150.0,0.7066666666666667,122.0,169.0,23.0,59.0,31.0,50.0,527.0,14.63888888888889,291.0,83.0,NA,15.0,Junior,6-9,81.0,235,0.0,Winston-Salem,N.C.,NA,Quality Education Academy
2013.0,Daniels,Troy,Troy,36.0,NA,947.0,26.305555555555557,149.0,357.0,25.0,49.0,0.5102040816326531,124.0,308.0,0.4025974025974026,19.0,27.0,0.7037037037037037,23.0,89.0,23.0,32.0,3.0,32.0,441.0,12.25,112.0,76.0,NA,30.0,Senior,6-4,76.0,200,0.0,Roanoke,Va.,NA,William Fleming
2013.0,Brandenberg,Rob,Rob,35.0,NA,846.0,24.17142857142857,130.0,323.0,81.0,184.0,0.44021739130434784,49.0,139.0,0.35251798561151076,56.0,81.0,0.691358024691358,39.0,56.0,49.0,46.0,8.0,45.0,365.0,10.428571428571429,95.0,61.0,NA,11.0,Junior,6-2,74.0,180,0.0,Gahanna,Ohio,NA,Lincoln
2013.0,Johnson,Melvin,Melvin,35.0,NA,606.0,17.314285714285713,97.0,234.0,74.0,153.0,0.48366013071895425,23.0,81.0,0.2839506172839506,25.0,32.0,0.78125,26.0,27.0,35.0,34.0,0.0,29.0,242.0,6.914285714285715,53.0,47.0,NA,32.0,Freshman,6-3,75.0,195,0.0,Bronx,N.Y.,NA,St. Benedict's Prep (NJ)
2013.0,Theus,Darius,Darius,35.0,NA,924.0,26.4,85.0,184.0,70.0,139.0,0.5035971223021583,15.0,45.0,0.3333333333333333,54.0,81.0,0.6666666666666666,13.0,44.0,169.0,65.0,10.0,85.0,239.0,6.828571428571428,57.0,91.0,NA,10.0,Senior,6-3,75.0,200,0.0,Portsmouth,Va.,NA,I.C. Norcom
2013.0,Weber,Briante,Briante,36.0,NA,751.0,20.86111111111111,67.0,159.0,58.0,119.0,0.48739495798319327,9.0,40.0,0.225,51.0,65.0,0.7846153846153846,28.0,74.0,98.0,41.0,9.0,98.0,194.0,5.388888888888889,102.0,82.0,NA,2.0,Sophomore,6-2,74.0,165,0.0,Chesapeake,Va.,NA,Great Bridge
2013.0,Guest,Jarred,Jarred,35.0,NA,366.0,10.457142857142857,33.0,70.0,33.0,67.0,0.4925373134328358,0.0,3.0,0.0,9.0,19.0,0.47368421052631576,45.0,43.0,8.0,22.0,9.0,17.0,75.0,2.142857142857143,88.0,79.0,NA,23.0,Sophomore,6-8,80.0,210,0.0,Columbia,S.C.,NA,Charis Prep
2013.0,Haley,D.J.,D.J.,29.0,NA,233.0,8.03448275862069,24.0,42.0,24.0,42.0,0.5714285714285714,0.0,0.0,NaN,6.0,15.0,0.4,19.0,37.0,0.0,14.0,18.0,6.0,54.0,1.8620689655172413,56.0,42.0,NA,33.0,Junior,7-0,84.0,250,0.0,Palmdale,Calif.,NA,Palmdale
2013.0,Okereafor,Teddy,Teddy,32.0,NA,266.0,8.3125,13.0,39.0,8.0,19.0,0.42105263157894735,5.0,20.0,0.25,11.0,16.0,0.6875,7.0,24.0,50.0,27.0,0.0,20.0,42.0,1.3125,31.0,13.0,NA,5.0,Sophomore,6-3,75.0,195,0.0,London,England,NA,Christchurch School
2013.0,Tuoyo,Justin,Justin,26.0,NA,188.0,7.230769230769231,8.0,34.0,5.0,18.0,0.2777777777777778,3.0,16.0,0.1875,10.0,16.0,0.625,16.0,21.0,7.0,9.0,11.0,5.0,29.0,1.1153846153846154,37.0,38.0,NA,31.0,Freshman,6-9,81.0,220,0.0,Hampton,Ga.,NA,Lovejoy
2013.0,Hinton,David,David,25.0,NA,126.0,5.04,8.0,19.0,8.0,19.0,0.42105263157894735,0.0,0.0,NaN,2.0,3.0,0.6666666666666666,10.0,14.0,3.0,5.0,5.0,3.0,18.0,0.72,24.0,15.0,NA,34.0,Senior,6-9,81.0,235,1.0,Winston-Salem,N.C.,NA,R.J. Reynolds
2014.0,Graham,Treveon,Treveon,35.0,NA,989.0,28.257142857142856,185.0,423.0,127.0,251.0,0.5059760956175299,58.0,172.0,0.3372093023255814,125.0,180.0,0.6944444444444444,69.0,176.0,70.0,63.0,6.0,32.0,553.0,15.8,245.0,83.0,NA,21.0,Junior,6-6,78.0,220,0.0,Temple Hills,Md.,NA,St. Mary's Ryken
2014.0,Reddic,Juvonte,Juvonte,35.0,NA,975.0,27.857142857142858,165.0,324.0,162.0,315.0,0.5142857142857142,3.0,9.0,0.3333333333333333,80.0,146.0,0.547945205479452,126.0,168.0,24.0,61.0,41.0,47.0,413.0,11.8,294.0,81.0,NA,15.0,Senior,6-9,81.0,250,0.0,Winston-Salem,N.C.,NA,Quality Education Academy
2014.0,Johnson,Melvin,Melvin,33.0,NA,739.0,22.393939393939394,123.0,305.0,57.0,138.0,0.41304347826086957,66.0,167.0,0.39520958083832336,30.0,41.0,0.7317073170731707,15.0,56.0,40.0,47.0,2.0,30.0,342.0,10.363636363636363,71.0,52.0,NA,32.0,Sophomore,6-3,75.0,195,0.0,Bronx,N.Y.,NA,St. Benedict's Prep (NJ)
2014.0,Brandenberg,Rob,Rob,35.0,NA,931.0,26.6,117.0,294.0,59.0,137.0,0.4306569343065693,58.0,157.0,0.36942675159235666,44.0,55.0,0.8,23.0,51.0,54.0,30.0,11.0,43.0,336.0,9.6,74.0,59.0,NA,11.0,Senior,6-2,74.0,190,0.0,Cincinnati,Ohio,NA,Lincoln
2014.0,Weber,Briante,Briante,35.0,NA,1010.0,28.857142857142858,114.0,254.0,104.0,213.0,0.48826291079812206,10.0,41.0,0.24390243902439024,91.0,116.0,0.7844827586206896,34.0,108.0,136.0,65.0,5.0,121.0,329.0,9.4,142.0,88.0,NA,2.0,Junior,6-2,74.0,165,0.0,Chesapeake,Va.,NA,Great Bridge
2014.0,Lewis,JeQuan,JeQuan,35.0,NA,563.0,16.085714285714285,64.0,151.0,40.0,84.0,0.47619047619047616,24.0,67.0,0.3582089552238806,56.0,71.0,0.7887323943661971,12.0,34.0,69.0,62.0,0.0,38.0,208.0,5.942857142857143,46.0,81.0,NA,1.0,Freshman,6-1,73.0,175,0.0,Dickson,Tenn.,NA,Dickson County
2014.0,Burgess,Jordan,Jordan,31.0,NA,673.0,21.70967741935484,50.0,163.0,24.0,85.0,0.2823529411764706,26.0,78.0,0.3333333333333333,27.0,40.0,0.675,18.0,63.0,32.0,35.0,9.0,28.0,153.0,4.935483870967742,81.0,62.0,NA,20.0,Freshman,6-5,77.0,215,1.0,Midlothian,Va.,NA,Benedictine
2014.0,Alie-Cox,Mo,Mo,35.0,NA,505.0,14.428571428571429,41.0,79.0,40.0,78.0,0.5128205128205128,1.0,1.0,1.0,34.0,57.0,0.5964912280701754,61.0,65.0,11.0,17.0,48.0,11.0,117.0,3.342857142857143,126.0,63.0,NA,12.0,Freshman,6-6,78.0,250,1.0,Middleburg,Va.,NA,Middleburg Academy
2014.0,Shannon,Terrance,Terrance,20.0,NA,211.0,10.55,22.0,52.0,22.0,51.0,0.43137254901960786,0.0,1.0,0.0,14.0,33.0,0.42424242424242425,20.0,26.0,6.0,13.0,14.0,16.0,58.0,2.9,46.0,37.0,NA,4.0,Senior,6-8,80.0,240,1.0,Forsyth,Ga.,NA,Florida State
2014.0,Guest,Jarred,Jarred,35.0,NA,318.0,9.085714285714285,25.0,70.0,23.0,66.0,0.3484848484848485,2.0,4.0,0.5,4.0,9.0,0.4444444444444444,43.0,37.0,8.0,19.0,11.0,14.0,56.0,1.6,80.0,49.0,NA,23.0,Junior,6-8,80.0,225,0.0,Columbia,S.C.,NA,Charis Prep
2014.0,Brooks,Doug,Doug,24.0,NA,102.0,4.25,14.0,55.0,3.0,16.0,0.1875,11.0,39.0,0.28205128205128205,6.0,8.0,0.75,7.0,8.0,3.0,3.0,2.0,6.0,45.0,1.875,15.0,17.0,NA,5.0,Freshman,6-3,75.0,180,0.0,Lake Wales,Fla.,NA,Lake Wales
2014.0,Lyles,Jairus,Jairus,22.0,NA,58.0,2.6363636363636362,2.0,20.0,1.0,12.0,0.08333333333333333,1.0,8.0,0.125,8.0,12.0,0.6666666666666666,1.0,4.0,5.0,4.0,0.0,5.0,13.0,0.5909090909090909,5.0,9.0,NA,0.0,Freshman,6-2,74.0,175,0.0,Washington,D.C.,NA,DeMatha Catholic
2014.0,Burston,Torey,Torey,16.0,NA,18.0,1.125,0.0,6.0,0.0,6.0,0.0,0.0,0.0,NaN,1.0,4.0,0.25,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0625,2.0,4.0,NA,14.0,Freshman,5-8,68.0,165,1.0,Richmond,Va.,NA,Trinity Episcopal
2014.0,Burk,Emerson,Emerson,12.0,NA,8.0,0.6666666666666666,0.0,0.0,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,NA,40.0,Freshman,6-9,81.0,215,0.0,Chesapeake,Va.,NA,Great Bridge (Fork Union)
2015.0,Graham,Treveon,Treveon,33.0,NA,970.0,29.393939393939394,172.0,402.0,108.0,234.0,0.46153846153846156,64.0,168.0,0.38095238095238093,125.0,181.0,0.6906077348066298,73.0,162.0,53.0,38.0,9.0,20.0,533.0,16.151515151515152,235.0,67.0,NA,21.0,Senior,6-6,78.0,220,0.0,Temple Hills,Md.,NA,St. Mary's Ryken
2015.0,Johnson,Melvin,Melvin,36.0,NA,1003.0,27.86111111111111,155.0,385.0,69.0,148.0,0.46621621621621623,86.0,237.0,0.3628691983122363,51.0,65.0,0.7846153846153846,17.0,53.0,65.0,36.0,3.0,37.0,447.0,12.416666666666666,70.0,56.0,NA,32.0,Junior,6-3,75.0,195,0.0,Bronx,N.Y.,NA,St. Benedict's Prep (NJ)
2015.0,Lewis,JeQuan,JeQuan,35.0,NA,761.0,21.742857142857144,91.0,245.0,53.0,139.0,0.381294964028777,38.0,106.0,0.3584905660377358,77.0,96.0,0.8020833333333334,11.0,47.0,95.0,77.0,0.0,49.0,297.0,8.485714285714286,58.0,88.0,NA,1.0,Sophomore,6-1,73.0,175,0.0,Dickson,Tenn.,NA,Dickson County
2015.0,Alie-Cox,Mo,Mo,36.0,NA,935.0,25.97222222222222,101.0,170.0,101.0,170.0,0.5941176470588235,0.0,0.0,NaN,64.0,106.0,0.6037735849056604,110.0,95.0,28.0,38.0,68.0,23.0,266.0,7.388888888888889,205.0,77.0,NA,12.0,Sophomore,6-6,78.0,255,1.0,Alexandria,Va.,NA,Middleburg Academy
2015.0,Larrier,Terry,Terry,36.0,NA,666.0,18.5,73.0,213.0,41.0,91.0,0.45054945054945056,32.0,122.0,0.26229508196721313,61.0,86.0,0.7093023255813954,33.0,75.0,21.0,38.0,5.0,17.0,239.0,6.638888888888889,108.0,49.0,NA,22.0,Freshman,6-8,80.0,185,0.0,Bronx,N.Y.,NA,The Phelps School
2015.0,Burgess,Jordan,Jordan,35.0,NA,779.0,22.257142857142856,59.0,162.0,35.0,71.0,0.49295774647887325,24.0,91.0,0.26373626373626374,35.0,65.0,0.5384615384615384,39.0,113.0,27.0,27.0,17.0,21.0,177.0,5.057142857142857,152.0,63.0,NA,20.0,Sophomore,6-5,77.0,215,1.0,Midlothian,Va.,NA,Benedictine
2015.0,Brooks,Doug,Doug,33.0,NA,499.0,15.121212121212121,61.0,145.0,30.0,69.0,0.43478260869565216,31.0,76.0,0.40789473684210525,18.0,29.0,0.6206896551724138,10.0,57.0,21.0,28.0,3.0,39.0,171.0,5.181818181818182,67.0,77.0,NA,5.0,Sophomore,6-3,75.0,180,0.0,Lake Wales,Fla.,NA,Lake Wales
2015.0,Weber,Briante,Briante,20.0,NA,529.0,26.45,55.0,137.0,43.0,108.0,0.39814814814814814,12.0,29.0,0.41379310344827586,40.0,54.0,0.7407407407407407,14.0,59.0,85.0,34.0,4.0,78.0,162.0,8.1,73.0,39.0,NA,2.0,Senior,6-2,74.0,165,0.0,Chesapeake,Va.,NA,Great Bridge
2015.0,Tillman,Justin,Justin,35.0,NA,431.0,12.314285714285715,56.0,104.0,56.0,103.0,0.5436893203883495,0.0,1.0,0.0,15.0,31.0,0.4838709677419355,38.0,50.0,2.0,14.0,34.0,12.0,127.0,3.6285714285714286,88.0,57.0,NA,4.0,Freshman,6-7,79.0,200,0.0,Detroit,Mich.,NA,Pershing
2015.0,Williams,Jonathan,Jonathan,35.0,NA,361.0,10.314285714285715,28.0,80.0,28.0,77.0,0.36363636363636365,0.0,3.0,0.0,25.0,51.0,0.49019607843137253,2.0,18.0,46.0,29.0,1.0,23.0,81.0,2.3142857142857145,20.0,41.0,NA,10.0,Freshman,6-0,72.0,180,0.0,Richmond,Va.,NA,St. Bendict's Prep (NJ)
2015.0,Gilmore,Michael,Michael,26.0,NA,157.0,6.038461538461538,21.0,43.0,16.0,26.0,0.6153846153846154,5.0,17.0,0.29411764705882354,4.0,16.0,0.25,11.0,28.0,4.0,4.0,6.0,5.0,51.0,1.9615384615384615,39.0,31.0,NA,11.0,Freshman,6-9,81.0,205,0.0,Jacksonville,Fla.,NA,Rickards
2015.0,Guest,Jarred,Jarred,34.0,NA,240.0,7.0588235294117645,22.0,47.0,22.0,47.0,0.46808510638297873,0.0,0.0,NaN,5.0,11.0,0.45454545454545453,26.0,26.0,3.0,12.0,3.0,15.0,49.0,1.4411764705882353,52.0,40.0,NA,23.0,Senior,6-8,80.0,225,0.0,Columbia,S.C.,NA,Charis Prep
2015.0,Burston,Torey,Torey,14.0,NA,35.0,2.5,1.0,5.0,0.0,1.0,0.0,1.0,4.0,0.25,4.0,6.0,0.6666666666666666,0.0,4.0,6.0,0.0,0.0,3.0,7.0,0.5,4.0,3.0,NA,14.0,Sophomore,5-8,68.0,165,1.0,Richmond,Va.,NA,Trinity Episcopal
2015.0,Simmons,Antravious,Antravious,3.0,NA,9.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,NaN,0.0,0.0,NaN,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,2.0,2.0,NA,25.0,Sophomore,6-9,81.0,250,1.0,Miami,Fl.,NA,South Miami
2016.0,Johnson,Melvin,Melvin,36.0,NA,1134.0,31.5,224.0,536.0,114.0,246.0,0.4634146341463415,110.0,290.0,0.3793103448275862,70.0,86.0,0.813953488372093,21.0,75.0,78.0,54.0,2.0,45.0,628.0,17.444444444444443,96.0,47.0,NA,32.0,Senior,6-4,76.0,190,0.0,Bronx,N.Y.,NA,St. Benedict's Prep (NJ)
2016.0,Lewis,JeQuan,JeQuan,36.0,NA,1031.0,28.63888888888889,134.0,288.0,90.0,182.0,0.4945054945054945,44.0,106.0,0.41509433962264153,96.0,112.0,0.8571428571428571,8.0,84.0,183.0,95.0,1.0,57.0,408.0,11.333333333333334,92.0,103.0,NA,1.0,Junior,6-1,73.0,180,0.0,Dickson,Tenn.,NA,Dickson County
2016.0,Billbury,Korey,Korey,36.0,NA,1009.0,28.02777777777778,150.0,362.0,108.0,255.0,0.4235294117647059,42.0,107.0,0.3925233644859813,59.0,90.0,0.6555555555555556,58.0,117.0,44.0,48.0,3.0,38.0,401.0,11.13888888888889,175.0,83.0,NA,24.0,Senior,6-4,76.0,210,0.0,Tulsa,Okla.,NA,Booker T. Washington
2016.0,Alie-Cox,Mo,Mo,36.0,NA,960.0,26.666666666666668,137.0,224.0,137.0,224.0,0.6116071428571429,0.0,0.0,NaN,102.0,137.0,0.7445255474452555,88.0,97.0,37.0,52.0,68.0,25.0,376.0,10.444444444444445,185.0,79.0,NA,12.0,Junior,6-7,79.0,250,1.0,Alexandria,Va.,NA,Middleburg Academy
2016.0,Tillman,Justin,Justin,36.0,NA,593.0,16.47222222222222,108.0,179.0,108.0,178.0,0.6067415730337079,0.0,1.0,0.0,43.0,76.0,0.5657894736842105,83.0,136.0,8.0,23.0,17.0,12.0,259.0,7.194444444444445,219.0,54.0,NA,4.0,Sophomore,6-7,79.0,215,0.0,Detroit,MI,NA,Pershing
2016.0,Hamdy-Mohamed,Ahmed,Ahmed,36.0,NA,423.0,11.75,77.0,154.0,77.0,153.0,0.5032679738562091,0.0,1.0,0.0,37.0,71.0,0.5211267605633803,53.0,66.0,6.0,30.0,19.0,8.0,191.0,5.305555555555555,119.0,70.0,NA,23.0,Junior,6-9,81.0,230,0.0,Alexandria,Egypt,NA,Trent Internationale
2016.0,Brooks,Doug,Doug,36.0,NA,579.0,16.083333333333332,43.0,148.0,12.0,38.0,0.3157894736842105,31.0,110.0,0.2818181818181818,34.0,47.0,0.723404255319149,13.0,76.0,48.0,26.0,5.0,69.0,151.0,4.194444444444445,89.0,98.0,NA,5.0,Junior,6-4,76.0,195,0.0,Lake Wales,Fl.,NA,Lake Wales
2016.0,Burgess,Jordan,Jordan,28.0,NA,612.0,21.857142857142858,48.0,143.0,28.0,62.0,0.45161290322580644,20.0,81.0,0.24691358024691357,20.0,39.0,0.5128205128205128,28.0,90.0,37.0,26.0,12.0,15.0,136.0,4.857142857142857,118.0,55.0,NA,20.0,Junior,6-5,77.0,225,1.0,Midlothian,Va.,NA,Benedictine
2016.0,Williams,Jonathan,Jonathan,32.0,NA,456.0,14.25,48.0,105.0,46.0,95.0,0.4842105263157895,2.0,10.0,0.2,26.0,40.0,0.65,5.0,36.0,55.0,30.0,0.0,24.0,124.0,3.875,41.0,51.0,NA,10.0,Sophomore,6-1,73.0,185,0.0,Richmond,Va.,NA,St. Bendict's Prep (NJ)
2016.0,Gilmore,Michael,Michael,30.0,NA,346.0,11.533333333333333,37.0,78.0,24.0,45.0,0.5333333333333333,13.0,33.0,0.3939393939393939,9.0,17.0,0.5294117647058824,20.0,64.0,12.0,21.0,7.0,12.0,96.0,3.2,84.0,52.0,NA,11.0,Sophomore,6-10,82.0,215,0.0,Jacksonville,Fla.,NA,Rickards
2016.0,Scissum,Gerron,Gerron,13.0,NA,29.0,2.230769230769231,3.0,9.0,3.0,6.0,0.5,0.0,3.0,0.0,0.0,2.0,0.0,5.0,3.0,1.0,0.0,1.0,0.0,6.0,0.46153846153846156,8.0,5.0,NA,22.0,Freshman,6-7,79.0,210,0.0,Huntsville,Ala.,NA,Lee-Huntsville
2016.0,Burston,Torey,Torey,20.0,NA,66.0,3.3,1.0,8.0,1.0,7.0,0.14285714285714285,0.0,1.0,0.0,1.0,2.0,0.5,2.0,4.0,5.0,1.0,0.0,3.0,3.0,0.15,6.0,5.0,NA,14.0,Junior,5-8,68.0,180,1.0,Richmond,Va.,NA,Trinity Episcopal
2016.0,Riullano,Jordan,Jordan,8.0,NA,12.0,1.5,0.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,0.25,1.0,4.0,NA,35.0,Freshman,5-9,69.0,185,0.0,Bronx,N.Y.,NA,Victory Rock Prep
